CEP	LOGRADOURO	BAIRRO	LAT	LONG
51250040	Rua Tupinancy	Jordão	-8.14066050	-34.92206540
51250290	Rua Ubatanga	Jordão	-8.13624370	-34.93489190
51250260	Rua Ubyracy	Jordão	-8.13818110	-34.93545770
51260280	Rua Verdejante	Jordão	-8.13263450	-34.94204000
51250090	Rua Vinte e Dois de Agosto	Jordão	-8.13547320	-34.93312720
51260705	Rua Viraúna	Jordão	-8.13139920	-34.94376640
51250050	Rua Yolanda	Jordão	-8.14053940	-34.92272490
51250371	Travessa Bahia	Jordão	-8.13329220	-34.93630430
51250433	Travessa Camocim	Jordão	-8.13048200	-34.93502470
51260101	Travessa Garibaldina	Jordão	-8.13597810	-34.94325060
51250342	Travessa Governador Roberto Silveira	Jordão	-8.13460070	-34.93759210
51250021	Travessa Maria Irene	Jordão	-8.14070530	-34.92924270
51260401	Travessa Presidente Kennedy	Jordão	-8.13532030	-34.94683350
51260391	Travessa Sertânia	Jordão	-8.13593030	-34.94543760
51270119	1ª Travessa Assembléia	COHAB	-8.11135110	-34.94658530
51320274	1ª Travessa Bom Destino	COHAB	-8.13197490	-34.95536130
51270411	1ª Travessa Brasil	COHAB	-7.98681180	-34.92110460
51290231	1ª Travessa Cabo José da Conceição	COHAB	-8.12159090	-34.94457480
51320545	1ª Travessa Caixa Dágua	COHAB	-8.02199350	-34.96866850
51335005	1ª Travessa Chapada do Araripe	COHAB	-8.11828070	-34.95944240
51320445	1ª Travessa Cônego Luiz Vieira	COHAB	-8.13348490	-34.95448950
51290571	1ª Travessa Cordilheira	COHAB	-8.11971270	-34.94541230
51280406	1ª Travessa Doutor Benigno Jordão de Vasconcelos	COHAB	-8.12807700	-34.94994600
51340524	1ª Travessa Doutor Moacir Sales	COHAB	-8.12273560	-34.95049030
51280392	1ª Travessa Doutor Pedro Moscoso	COHAB	-8.12150930	-34.94950930
51270381	1ª Travessa Engenho Carau	COHAB	-8.11417850	-34.94655220
51330469	1ª Travessa Escritora Dulce Chacon	COHAB	-8.12634690	-34.95184820
51335767	1ª Travessa General Newton Cavalcante	COHAB	-9.64926850	-35.70115120
51290501	1ª Travessa Guaraciaba	COHAB	-8.12477060	-34.94460200
51280143	1ª Travessa Jaguarana	COHAB	-8.11649830	-34.94542460
51320539	1ª Travessa João Rio Branco de Lima	COHAB	-8.12943780	-34.95262690
51310331	1ª Travessa Lavrinhas	COHAB	-15.13405610	-49.12051820
51310124	1ª Travessa Maria Emília Cavalcanti	COHAB	-8.13162900	-34.94621240
51290312	1ª Travessa Mato Grosso	COHAB	-8.12397180	-34.94621020
51280341	1ª Travessa Múcio Catão	COHAB	-8.13324060	-34.95143460
51330532	1ª Travessa Pessegueiros	COHAB	-8.12794830	-34.95327490
51300131	1ª Travessa Professor Mário Neves Baptista	COHAB	-8.12565920	-34.94618430
51280032	1ª Travessa Rio Grande	COHAB	-8.12094800	-34.94768760
51290201	1ª Travessa Santa Maria	COHAB	-8.11977290	-34.94440860
51270111	1ª Travessa Santo Heleno	COHAB	-8.11223050	-34.94805270
51290596	1ª Travessa São Pedro	COHAB	-8.11950060	-34.94571100
51270785	1ª Travessa São Sebastião	COHAB	-8.11138010	-34.94640790
51290011	1ª Travessa Serra Caiada	COHAB	-8.11864790	-34.94639110
51340775	1ª Travessa Serra da Mantiqueira	COHAB	-8.11194300	-34.95906460
51300015	1ª Travessa Sete de Setembro	COHAB	-8.12981570	-34.94603230
51300161	1ª Travessa Soldado Virgilio Lúcio	COHAB	-8.12566970	-34.94618010
51270118	2ª Travessa Assembléia	COHAB	-8.11135110	-34.94658530
51320275	2ª Travessa Bom Destino	COHAB	-8.13249700	-34.95540450
51290232	2ª Travessa Cabo José da Conceição	COHAB	-8.12143570	-34.94474570
51335010	2ª Travessa Chapada do Araripe	COHAB	-8.11828070	-34.95944240
51290572	2ª Travessa Cordilheira	COHAB	-8.11897540	-34.94544440
51320533	2ª Travessa do Rabilo	COHAB	-8.13288410	-34.95491480
51340004	2ª Travessa Doutor Moacir Sales	COHAB	-8.12273560	-34.95049030
51280393	2ª Travessa Doutor Pedro Moscoso	COHAB	-8.12141720	-34.94940020
51335768	2ª Travessa General Newton Cavalcante	COHAB	-9.64926850	-35.70115120
51280144	2ª Travessa Jaguarana	COHAB	-8.11649830	-34.94542460
51280162	2ª Travessa Jaguaruna	COHAB	-8.11649830	-34.94542460
51320538	2ª Travessa João Rio Branco de Lima	COHAB	-8.12943780	-34.95262690
51310332	2ª Travessa Lavrinhas	COHAB	-15.13405610	-49.12051820
51290313	2ª Travessa Mato Grosso	COHAB	-8.12191040	-34.94541780
51280342	2ª Travessa Múcio Catão	COHAB	-8.13324060	-34.95143460
51270310	2ª Travessa Nossa Senhora do Carmo	COHAB	-8.09991230	-34.91408970
51300132	2ª Travessa Professor Mário Neves Baptista	COHAB	-8.12565920	-34.94618430
51280031	2ª Travessa Rio Grande	COHAB	-8.12094800	-34.94768760
51340002	2ª Travessa Rio Largo	COHAB	-8.12019110	-34.95150440
51290202	2ª Travessa Santa Maria	COHAB	-8.09087020	-34.94216590
51270112	2ª Travessa Santo Heleno	COHAB	-8.11223050	-34.94805270
51290597	2ª Travessa São Pedro	COHAB	-8.11976790	-34.94555840
51340785	2ª Travessa Serra da Mantiqueira	COHAB	-8.11188320	-34.95914500
51300016	2ª Travessa Sete de Setembro	COHAB	-8.12969380	-34.94598260
51300162	2ª Travessa Soldado Virgilio Lúcio	COHAB	-8.12566970	-34.94618010
51290233	3ª Travessa Cabo José da Conceição	COHAB	-8.12144880	-34.94473210
51335012	3ª Travessa Chapada do Araripe	COHAB	-8.11845880	-34.95922710
51290605	3ª Travessa Cordilheira	COHAB	-8.11948690	-34.94528720
51340526	3ª Travessa Doutor Moacir Sales	COHAB	-8.12302840	-34.95255050
51280141	3ª Travessa Jaguarana	COHAB	-8.11644920	-34.94525420
51280163	3ª Travessa Jaguaruna	COHAB	-8.11644920	-34.94525420
51320537	3ª Travessa João Rio Branco de Lima	COHAB	-8.12943780	-34.95262690
51310333	3ª Travessa Lavrinhas	COHAB	-23.62792980	-46.51399130
51270313	3ª Travessa Nossa Senhora do Carmo	COHAB	-8.11270900	-34.94605700
51280033	3ª Travessa Rio Grande	COHAB	-8.12094610	-34.94770070
51270113	3ª Travessa Santo Heleno	COHAB	-8.11208040	-34.94710620
51340715	3ª Travessa Serra da Mantiqueira	COHAB	-8.11425210	-34.95961390
51300017	3ª Travessa Sete de Setembro	COHAB	-8.12958810	-34.94591270
51335014	4ª Travessa Chapada do Araripe	COHAB	-8.11829340	-34.95942660
51340003	4ª Travessa Doutor Moacir Sales	COHAB	-8.12273900	-34.95053210
51280142	4ª Travessa Jaguarana	COHAB	-8.11618790	-34.94526060
51280164	4ª Travessa Jaguaruna	COHAB	-8.11618790	-34.94526060
51280034	4ª Travessa Rio Grande	COHAB	-8.12094800	-34.94768760
51340705	4ª Travessa Serra da Mantiqueira	COHAB	-8.11189510	-34.95912890
51300018	4ª Travessa Sete de Setembro	COHAB	-8.12934020	-34.94590860
51280145	5ª Travessa Jaguarana	COHAB	-8.11582670	-34.94533320
51345720	Avenida André Vidal de Negreiros	COHAB	-8.10809190	-34.95774110
51340590	Avenida Angra dos Reis	COHAB	-8.12048460	-34.95633560
51290040	Avenida Campina Grande	COHAB	-8.11964390	-34.94724730
51330430	Avenida Campo Verde	COHAB	-8.12627960	-34.95558120
51335000	Avenida Chapada do Araripe	COHAB	-8.11627970	-34.95910060
51345200	Avenida Coração de Jesus	COHAB	-8.11052990	-34.95303140
51345205	Avenida Coração de Jesus - até 99997/99998	COHAB	-8.11052990	-34.95303140
51290410	Avenida Dois Rios	COHAB	-8.11479150	-34.93989490
51345000	Avenida Doze de Junho	COHAB	-8.11274650	-34.95312070
51345003	Avenida Doze de Junho - até 99998/99999	COHAB	-8.11257780	-34.95320490
51270080	Avenida Engenho Babilônia	COHAB	-8.11281420	-34.94918620
51270690	Avenida Engenho Barra do Norte	COHAB	-8.11173300	-34.95111820
51270260	Avenida Engenho Muribara	COHAB	-8.11279320	-34.94993120
51270180	Avenida Engenho Muribeca	COHAB	-8.11030110	-34.94988460
51270570	Avenida Engenho Serra Verde	COHAB	-8.11271700	-34.95179730
51340260	Avenida Esperantinópolis	COHAB	-8.11823180	-34.95370380
51340050	Avenida Guarapuava	COHAB	-8.11613000	-34.95434580
51345640	Avenida Imperador Dom Pedro I	COHAB	-8.10943010	-34.95537850
51340226	Avenida Jornalista Costa Porto	COHAB	-8.11150320	-34.95759120
51280020	Avenida Manaus	COHAB	-8.11868140	-34.94713470
51290310	Avenida Mato Grosso	COHAB	-8.12388860	-34.94614690
51340080	Avenida Monte Alegre	COHAB	-8.11727200	-34.95419140
51345450	Avenida Nossa Senhora Aparecida	COHAB	-8.11115650	-34.95572650
51280000	Avenida Pernambuco	COHAB	-8.11873690	-34.94635650
51340460	Avenida Porto Seguro	COHAB	-8.12146900	-34.95282990
51345710	Avenida Presidente Médici	COHAB	-8.10755680	-34.95630710
51340470	Avenida Queixeramobim	COHAB	-8.12228770	-34.95438810
51280030	Avenida Rio Grande	COHAB	-8.11779760	-34.94784400
51340000	Avenida Rio Largo	COHAB	-8.11723210	-34.95295750
51270000	Avenida Rio São Francisco	COHAB	-8.11528340	-34.94895900
51340380	Avenida Rio Verde	COHAB	-8.12027170	-34.95268640
51340240	Avenida Santa Fé	COHAB	-8.11824530	-34.95482030
51340530	Avenida Santarém	COHAB	-8.12066480	-34.95529440
51340210	Avenida Santos	COHAB	-8.11475510	-34.95464370
51330390	Avenida São Paulo	COHAB	-8.12505790	-34.95754400
51345230	Avenida São Xavier	COHAB	-8.10924240	-34.95178710
51340720	Avenida Sapucaia	COHAB	-8.11924090	-34.95600660
51345380	Avenida Senador Antônio Farias	COHAB	-8.11290440	-34.95481180
51340228	Avenida Serra da Mantiqueira	COHAB	-8.11276340	-34.95922410
51345095	Avenida Serra Verde	COHAB	-8.11271700	-34.95179730
51345460	Avenida Sonho Real	COHAB	-8.11107990	-34.95648850
51330420	Avenida Terra Branca	COHAB	-8.12696400	-34.95642600
51330380	Avenida Tiradentes	COHAB	-8.12630740	-34.95846290
51340310	Avenida Valença	COHAB	-8.11910940	-34.95341610
51270402	Beco São Francisco	COHAB	-8.11516000	-34.95177570
51340156	Escadaria Pico da Neblina	COHAB	-8.11853610	-34.95473200
51320300	Praça Nova República	COHAB	-8.13135980	-34.95119130
51345337	Praça Pantanal	COHAB	-8.11261000	-34.95657840
51270400	Praça São Francisco	COHAB	-8.11472450	-34.95003290
51290211	Praça Sesquicentenario	COHAB	-8.11853610	-34.95473200
51290015	Rodovia BR-101 Sul - do km 72,006 ao km 76,006 - lado par	COHAB	-7.43855840	-34.97726020
51310540	Rua A	COHAB	-8.11859330	-34.94429970
51340640	Rua Acorizal	COHAB	-8.12022220	-34.95656510
51320441	Rua Açucena	COHAB	-8.13427340	-34.95754840
51345670	Rua Adolfo Alves	COHAB	-8.10965510	-34.95549160
51280075	Rua Adriano Vieira	COHAB	-8.13198730	-34.95199240
51290360	Rua Afogados da Ingazeira	COHAB	-8.12347860	-34.94774370
51320140	Rua Afonso Arinos	COHAB	-8.13347300	-34.95073410
51290445	Rua Afonso Cunha - de 1/2 ao fim	COHAB	-8.12684200	-34.93806210
51345036	Rua Afonso Pena	COHAB	-8.10914970	-34.95604350
51345030	Rua Agamenon Bezerra Lafayete	COHAB	-8.11552540	-34.95161260
51300480	Rua Agamenon Magalhães	COHAB	-8.15937180	-34.92143310
51345111	Rua Agente Policial Ajolmar Correia	COHAB	-8.11335340	-34.95337350
51290390	Rua Água Preta	COHAB	-8.12278730	-34.94750100
51290553	Rua Águia	COHAB	-8.11858110	-34.94451570
51320670	Rua Aiquara	COHAB	-8.13571790	-34.95749400
51335710	Rua Albatroz	COHAB	-8.07556040	-34.91190650
51340233	Rua Alexandre Bell	COHAB	-8.11682040	-34.95685300
51345780	Rua Alexandre Gusmão	COHAB	-8.10782500	-34.95853580
51320200	Rua Alfredo Eugênio M. de Almeida	COHAB	-8.13000720	-34.95063820
51335500	Rua Alto Cachoeiras	COHAB	-8.30078040	-35.35772310
51335230	Rua Alto da Bela Vista	COHAB	-8.11582740	-34.96263850
51340017	Rua Alto da Boa Esperança	COHAB	-8.15008390	-34.93033140
51335240	Rua Alto da Foice	COHAB	-8.11853610	-34.95473200
51340235	Rua Alto da Paz	COHAB	-8.12166670	-34.95900500
51340805	Rua Alto da Pedra Branca	COHAB	-8.11762630	-34.95717720
51340737	Rua Alto das Laranjeiras	COHAB	-8.12140950	-34.95811200
51335190	Rua Alto do Abacaxi	COHAB	-8.11515280	-34.96043160
51340175	Rua Alto do Cachambu	COHAB	-8.11597900	-34.95715140
51340027	Rua Alto do Céu	COHAB	-8.11833630	-34.95835810
51340005	Rua Alto do Eucalipto	COHAB	-8.11103120	-34.96234330
51335260	Rua Alto do Jordão	COHAB	-8.11665620	-34.96201860
51340035	Rua Alto do Mandu	COHAB	-8.11188530	-34.96183080
51335740	Rua Alto do Parnaioca	COHAB	-8.11822360	-34.96198040
51340735	Rua Alto do Piquiri	COHAB	-8.08706990	-34.97156000
51335720	Rua Alto do Rodrigues	COHAB	-5.88301020	-35.21593350
51335480	Rua Alto dos Bois	COHAB	-8.11993470	-34.96152400
51310090	Rua Alto Erval Novo	COHAB	-8.13837080	-34.95254130
51335220	Rua Alto José Bonifácio	COHAB	-8.11557710	-34.96298530
51335460	Rua Alto José do Pinho	COHAB	-8.11961740	-34.96230790
51310430	Rua Alto Paranaíba	COHAB	-8.13792710	-34.95543880
51340075	Rua Alto Santa Isabel	COHAB	-8.11181940	-34.96101370
51340065	Rua Alto Santa Tereza	COHAB	-8.11152500	-34.96150560
51335123	Rua Alto Serra Caiada	COHAB	-8.11637350	-34.96336260
51335750	Rua Alto Serra Talhada	COHAB	-7.98574200	-38.31061830
51320050	Rua Alvarenga Peixoto	COHAB	-8.13267620	-34.94998960
51345700	Rua Amazonas	COHAB	-8.11250030	-34.95356560
51290120	Rua Anadia	COHAB	-8.11954710	-34.94883920
51340680	Rua Andrelândia	COHAB	-8.11997510	-34.95769330
51300520	Rua Angico	COHAB	-8.13097640	-34.94625840
51340440	Rua Antonina	COHAB	-8.12113270	-34.95291790
51345325	Rua Antônio Barros Soares	COHAB	-22.82021240	-47.16460850
51320510	Rua Antônio Gonçalves Cruz	COHAB	-8.13513710	-34.95696400
51345180	Rua Apocalípse	COHAB	-8.11088630	-34.95312030
51280570	Rua Arcoverde	COHAB	-8.12361760	-34.94660640
51300360	Rua Aristóteles Amorim de Santana	COHAB	-8.13070820	-34.94899290
51310220	Rua Arnaldo de França Caldas	COHAB	-8.13662150	-34.95035810
51280401	Rua Aroldo Barbosa	COHAB	-8.12031150	-34.95117940
51320080	Rua Arquiteta Maria Lúcia Barbosa	COHAB	-8.11853610	-34.95473200
51320060	Rua Arquiteto Asdrúbal Sarmento	COHAB	-8.13311540	-34.95012700
51320020	Rua Arquiteto José Luiz de Santana Filho	COHAB	-8.13386230	-34.95094880
51345135	Rua Arquiteto Paulo Barbosa Magalhães	COHAB	-12.28211860	-40.49343920
51320070	Rua Arquiteto Reinaldo Alves Maia	COHAB	-8.13322300	-34.95054350
51320640	Rua Asa Branca	COHAB	-8.12373800	-34.94943780
51290440	Rua Astolfo Dutra	COHAB	-8.12130590	-34.94456050
51310150	Rua Ator Clênio Wanderley	COHAB	-8.11853610	-34.95473200
51340513	Rua Ator Marcus Siqueira	COHAB	-8.12233410	-34.95129500
51345031	Rua Áureo Bradley	COHAB	-8.11551440	-34.95309990
51320380	Rua Azevedo Cruz	COHAB	-8.13428630	-34.95294860
51330325	Rua Azulado	COHAB	-8.12577710	-34.95476400
51290585	Rua Azulão	COHAB	-8.09889860	-34.98107880
51310550	Rua B	COHAB	-8.11859330	-34.94429970
51345740	Rua Bandeirante Raposo Tavares	COHAB	-8.10787580	-34.95835040
51345440	Rua Barão de Tamandaré	COHAB	-8.11135760	-34.95414060
51345448	Rua Barão de Tamandaré - até 99998/99999	COHAB	-8.11156870	-34.95421920
51300441	Rua Bárbara Heliodora	COHAB	-8.13157030	-34.94926740
51290587	Rua Beija Flor	COHAB	-8.11895230	-34.94499380
51345490	Rua Bela Vista	COHAB	-8.11219550	-34.95145820
51335110	Rua Belém de Judá	COHAB	-8.10994890	-34.96207580
51335040	Rua Belém de Maria	COHAB	-8.11298340	-34.96060050
51320431	Rua Benvenuto Celini	COHAB	-8.13250790	-34.95284490
51290625	Rua Bico de Lacre	COHAB	-8.11874060	-34.94534040
51340107	Rua Bolsa da Moda	COHAB	-8.04338960	-34.89226790
51330275	Rua Bom Destino	COHAB	-8.13072230	-34.95619810
51345520	Rua Bom Jardim	COHAB	-8.07720450	-34.92317810
51340512	Rua Bonina	COHAB	-8.12205940	-34.95199060
51310400	Rua Boqueirão	COHAB	-8.11338100	-34.94821360
51320550	Rua Borba Gato	COHAB	-8.13571130	-34.95576130
51270410	Rua Brasil	COHAB	-8.11428890	-34.94564150
51345550	Rua Brasília	COHAB	-8.09804530	-34.90895240
51290480	Rua Braz Pires	COHAB	-8.12320760	-34.94495280
51330010	Rua Brechim	COHAB	-8.12354790	-34.95434560
51310535	Rua C	COHAB	-8.13802580	-34.94897440
51290230	Rua Cabo José da Conceição	COHAB	-8.12157260	-34.94525630
51300200	Rua Cabo Oscar Rossim	COHAB	-8.12756670	-34.94715240
51300510	Rua Caiana	COHAB	-8.13075490	-34.94602550
51300550	Rua Caldas	COHAB	-8.13662150	-34.95035810
51340724	Rua Camanducaia	COHAB	-8.12052320	-34.95788990
51335025	Rua Campo Alegre	COHAB	-8.02608140	-34.90294100
51310460	Rua Campo Azul	COHAB	-8.13739780	-34.95533670
51330265	Rua Canaã	COHAB	-8.12935140	-34.93844610
51320620	Rua Canadá	COHAB	-8.13187340	-34.93606660
51290593	Rua Canário	COHAB	-7.97962850	-34.91732690
51290007	Rua Cancão	COHAB	-8.11871260	-34.94513890
51320532	Rua Canto Alegre	COHAB	-8.05348750	-34.91916810
51300190	Rua Capitão Antônio da Rocha	COHAB	-8.12867480	-34.94615790
51300080	Rua Capitão Antônio Santiago	COHAB	-8.12964600	-34.94752290
51300060	Rua Capitão Braz da Rocha	COHAB	-8.13049640	-34.94762870
51300051	Rua Capitão Cosmo do Rego	COHAB	-8.13100210	-34.94751860
51300090	Rua Capitão Francisco Ramos	COHAB	-8.12935870	-34.94726380
51300340	Rua Capitão João de Albuquerque	COHAB	-8.12935870	-34.94726380
51300050	Rua Capitão João Luís	COHAB	-8.13125430	-34.94777420
51290240	Rua Capitão Luiz Dorneles	COHAB	-8.12247370	-34.94569540
51300350	Rua Capitão Manoel Muniz	COHAB	-8.12938090	-34.94854010
51300070	Rua Capitão Pedro Miranda	COHAB	-8.12992080	-34.94779880
51300010	Rua Capitão Vicente Curado	COHAB	-8.13095380	-34.94728030
51340420	Rua Capitão Waldir de Melo	COHAB	-8.12095030	-34.95220280
51330315	Rua Capricho	COHAB	-8.12594930	-34.95488060
51280180	Rua Caraúbas	COHAB	-8.11577770	-34.94603620
51340092	Rua Carlos Assunção	COHAB	-23.71693420	-46.56587410
51310100	Rua Castrinópolis	COHAB	-23.49078280	-46.67474730
51320450	Rua Castro Menezes	COHAB	-8.13571150	-34.95537040
51310140	Rua Catiara	COHAB	-23.62404640	-46.75874180
51300180	Rua Catolé do Rocha	COHAB	-8.13098820	-34.94349770
51310021	Rua Catuana	COHAB	-8.13466400	-34.94849680
51320370	Rua Celina	COHAB	-8.08924910	-34.96195140
51340045	Rua Cento e Trinta e Cinco	COHAB	-8.11416800	-34.95936700
51280060	Rua Cerro Largo	COHAB	-8.11665590	-34.94604370
51345350	Rua Chico Mendes	COHAB	-8.11360340	-34.95467160
51270800	Rua Cientista Bartolomeu de Gusmão	COHAB	-8.22029300	-34.93637430
51320210	Rua Cientista Nelson Chaves	COHAB	-8.12937570	-34.95017390
51310340	Rua Cipriano de Almeida	COHAB	-25.54313340	-49.25999860
51345455	Rua Cléo da Rocha Wiedermann	COHAB	-8.11853610	-34.95473200
51340340	Rua Codajás	COHAB	-8.11940510	-34.95373250
51310121	Rua Coimbra	COHAB	-8.13326900	-34.95344820
51300580	Rua Colares - de 691/692 ao fim	COHAB	-8.12653190	-34.94349650
51345235	Rua Comandante Carlos Alberto Barros	COHAB	-8.07919370	-34.93849510
51320440	Rua Cônego Luiz Vieira	COHAB	-8.13390520	-34.95598940
51280230	Rua Congongi	COHAB	-8.11811810	-34.94758050
51340232	Rua Congonhal	COHAB	-8.11618960	-34.95611220
51320240	Rua Cônsul Said Adun	COHAB	-8.13068310	-34.95070350
51310570	Rua Continental	COHAB	-8.13511130	-34.94802960
51345320	Rua Coração de Maria	COHAB	-8.07098880	-34.87871100
51290570	Rua Cordilheira	COHAB	-8.11890740	-34.94529110
51310022	Rua Coroaci	COHAB	-8.13385740	-34.94869580
51290510	Rua Coronel Goulart	COHAB	-28.46676270	-48.98098360
51310122	Rua Coronel José Cândido de Miranda	COHAB	-20.02406620	-45.97906010
51310380	Rua Coronel Manoel Alves de Queiroz	COHAB	-8.13739780	-34.95533670
51320600	Rua Coronel Vilagran	COHAB	-30.05662930	-51.19364380
51330370	Rua Cuiarí	COHAB	-8.13065390	-34.95806480
51270482	Rua Cuitegi	COHAB	-8.03007340	-34.94189900
51300450	Rua Cupertino Cintra	COHAB	-8.13103660	-34.94897530
51330400	Rua Curari	COHAB	-8.12308640	-34.95769830
51290613	Rua Curió	COHAB	-8.06384830	-34.90679510
51340660	Rua Currais Novos	COHAB	-8.11984070	-34.95666330
51330360	Rua Curuca	COHAB	-8.12459420	-34.95962140
51330185	Rua Curupiara	COHAB	-8.02810820	-34.93707650
51310545	Rua D	COHAB	-8.11859330	-34.94429970
51270770	Rua da Alegria	COHAB	-8.11453450	-34.94549000
51270120	Rua da Assembléia	COHAB	-8.11149040	-34.94780140
51335127	Rua da Conquista	COHAB	-8.01199760	-34.95147530
51335335	Rua da Conquista.	COHAB	-8.01199760	-34.95147530
51300023	Rua da Cuca	COHAB	-8.13102230	-34.94663210
51300030	Rua da Emília	COHAB	-8.13130640	-34.94658620
51330225	Rua da Goiabeira	COHAB	-8.12561570	-34.95384130
51320650	Rua da Igreja	COHAB	-8.12567400	-34.94993790
51270440	Rua da Paz	COHAB	-8.00946000	-34.95644320
51320610	Rua da Pitombeira	COHAB	-8.01611100	-34.88528770
51335133	Rua da Prosperidade	COHAB	-23.71603740	-46.52884570
51330215	Rua da Salvação	COHAB	-8.02815500	-34.93097660
51335300	Rua da Serrinha	COHAB	-8.11856540	-34.96027700
51270420	Rua da União	COHAB	-8.11437250	-34.94552520
51345130	Rua da Vitória	COHAB	-8.11238620	-34.95248210
51345061	Rua Darcy de Melo Cavalcanti	COHAB	-8.11853610	-34.95473200
51345610	Rua das Crianças	COHAB	-8.11011040	-34.95839830
51270100	Rua das Flores	COHAB	-8.11306520	-34.94585420
51345397	Rua das Neves	COHAB	-8.12645180	-34.94784090
51280560	Rua das Rosas	COHAB	-8.11202700	-34.95076740
51300400	Rua Deputado Joaquim Coutinho	COHAB	-8.12652870	-34.95114080
51345097	Rua Deputado José Fernandes	COHAB	-8.10958840	-34.95473110
51280590	Rua Deputado Luís Dias Lins	COHAB	-8.12595500	-34.95068650
51345265	Rua Deputado Salviano Machado	COHAB	-8.32414540	-36.13433520
51345425	Rua Desembargador Pedro Ribeiro Malta	COHAB	-8.10776820	-34.94965400
51320130	Rua Desembargador Thomaz Cyrilo Wanderley	COHAB	-8.13325050	-34.95000590
51340055	Rua Dez	COHAB	-8.11484930	-34.95385170
51345330	Rua Dez de Maio	COHAB	-8.11484930	-34.95385170
